application_id,application_date,job_id,job_title,location,salary_min,salary_max,avg_salary,company_name,industry,seeker_id,experience_years,current_location,status
1542,2026-04-02,108,BI Analyst,Delhi,633928,1277774,955851,Google,Analytics,136,7,Bangalore,Applied
1543,2026-04-02,209,Business Analyst,Bangalore,694373,1012451,853412,Amazon,Finance,168,7,Bangalore,Hired
1544,2026-04-02,268,Data Scientist,Pune,769836,1432173,1101004,Capgemini,Consulting,4,5,Pune,Applied
1545,2026-04-02,47,SQL Developer,Pune,565994,1334515,950254,Deloitte,Consulting,50,8,Hyderabad,Interview
1546,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,45,7,Pune,Rejected
1547,2026-04-02,244,Business Analyst,Hyderabad,489776,1103602,796689,Capgemini,IT,177,1,Hyderabad,Interview
1548,2026-04-02,260,BI Analyst,Hyderabad,566229,1313316,939772,TCS,Finance,116,8,Delhi,Shortlisted
1549,2026-04-02,164,Data Scientist,Mumbai,446237,1117791,782014,Infosys,Consulting,51,3,Mumbai,Hired
1550,2026-04-02,150,Data Scientist,Bangalore,676482,1335335,1005908,Wipro,Ecommerce,186,6,Pune,Applied
1551,2026-04-02,153,Data Analyst,Hyderabad,748369,1023041,885705,Infosys,Analytics,153,4,Hyderabad,Interview
1552,2026-04-02,46,Business Analyst,Bangalore,560943,1242358,901650,Infosys,Analytics,157,4,Pune,Interview
1553,2026-04-02,187,Data Analyst,Pune,762695,1093851,928273,Cognizant,IT,5,5,Bangalore,Applied
1554,2026-04-02,75,Business Analyst,Pune,672388,1053861,863124,Microsoft,Analytics,68,8,Hyderabad,Rejected
1555,2026-04-02,191,Business Analyst,Mumbai,717234,1235618,976426,Capgemini,Consulting,196,5,Delhi,Hired
1556,2026-04-02,20,SQL Developer,Delhi,408006,1326407,867206,Microsoft,Analytics,25,2,Delhi,Rejected
1557,2026-04-02,259,Data Scientist,Mumbai,627474,1488672,1058073,Infosys,Analytics,80,7,Pune,Applied
1558,2026-04-02,76,Business Analyst,Hyderabad,565904,1184223,875063,Amazon,IT,68,8,Hyderabad,Hired
1559,2026-04-02,28,Data Analyst,Bangalore,619424,1120642,870033,Infosys,Finance,158,8,Hyderabad,Rejected
1560,2026-04-02,82,Business Analyst,Bangalore,465323,997936,731629,Deloitte,Analytics,91,7,Delhi,Applied
1561,2026-04-02,58,SQL Developer,Hyderabad,544418,985272,764845,Amazon,Finance,165,2,Pune,Interview
1562,2026-04-02,214,Business Analyst,Mumbai,503290,1154150,828720,Capgemini,IT,140,3,Pune,Hired
1563,2026-04-02,66,BI Analyst,Mumbai,643624,1257470,950547,Google,IT,103,5,Mumbai,Shortlisted
1564,2026-04-02,159,SQL Developer,Delhi,432561,1266179,849370,Amazon,IT,30,2,Mumbai,Rejected
1565,2026-04-02,16,BI Analyst,Bangalore,458501,1378538,918519,Microsoft,Consulting,20,2,Mumbai,Interview
1566,2026-04-02,196,Business Analyst,Mumbai,652855,1006762,829808,Google,IT,50,8,Hyderabad,Hired
1567,2026-04-02,164,Data Scientist,Mumbai,446237,1117791,782014,Infosys,Consulting,66,8,Hyderabad,Rejected
1568,2026-04-02,69,BI Analyst,Pune,612812,912473,762642,Cognizant,Ecommerce,166,2,Hyderabad,Rejected
1569,2026-04-02,187,Data Analyst,Pune,762695,1093851,928273,Cognizant,IT,178,5,Bangalore,Interview
1570,2026-04-02,110,Data Scientist,Delhi,434093,1110748,772420,TCS,Finance,57,0,Mumbai,Applied
1571,2026-04-02,68,Business Analyst,Hyderabad,565325,985185,775255,Cognizant,Analytics,71,3,Pune,Hired
1572,2026-04-02,108,BI Analyst,Delhi,633928,1277774,955851,Google,Analytics,174,1,Pune,Interview
1573,2026-04-02,131,Data Scientist,Delhi,580710,1235800,908255,Wipro,Analytics,67,7,Pune,Shortlisted
1574,2026-04-02,156,SQL Developer,Mumbai,774312,1349076,1061694,Cognizant,IT,27,3,Hyderabad,Interview
1575,2026-04-02,73,SQL Developer,Pune,719231,1276180,997705,Deloitte,Analytics,161,5,Pune,Rejected
1576,2026-04-02,142,Data Scientist,Mumbai,790213,1331157,1060685,Cognizant,Ecommerce,184,0,Delhi,Hired
1577,2026-04-02,48,Business Analyst,Delhi,567062,1085270,826166,Cognizant,Finance,94,1,Delhi,Hired
1578,2026-04-02,211,Data Analyst,Mumbai,468743,1482539,975641,Deloitte,Consulting,10,3,Hyderabad,Interview
1579,2026-04-02,135,Business Analyst,Delhi,730233,941038,835635,Accenture,Consulting,5,5,Bangalore,Shortlisted
1580,2026-04-02,38,Data Scientist,Pune,463180,1108854,786017,Microsoft,Analytics,121,5,Delhi,Rejected
1581,2026-04-02,77,SQL Developer,Bangalore,650466,906187,778326,Cognizant,Analytics,97,1,Bangalore,Applied
1582,2026-04-02,39,Data Analyst,Bangalore,695002,1023807,859404,Infosys,Consulting,114,8,Delhi,Interview
1583,2026-04-02,185,Data Scientist,Pune,561956,1434059,998007,Infosys,Ecommerce,52,3,Delhi,Applied
1584,2026-04-02,120,Business Analyst,Delhi,751724,1310504,1031114,Microsoft,Analytics,165,2,Pune,Interview
1585,2026-04-02,33,Data Scientist,Hyderabad,504854,1077324,791089,Cognizant,IT,176,4,Hyderabad,Rejected
1586,2026-04-02,202,SQL Developer,Mumbai,736405,1190016,963210,Accenture,Finance,166,2,Hyderabad,Shortlisted
1587,2026-04-02,57,SQL Developer,Bangalore,743009,1343067,1043038,Deloitte,Consulting,91,7,Delhi,Rejected
1588,2026-04-02,261,SQL Developer,Pune,763673,1106302,934987,Amazon,Finance,69,6,Pune,Hired
1589,2026-04-02,194,Data Scientist,Mumbai,623446,962444,792945,Cognizant,Analytics,137,1,Delhi,Shortlisted
1590,2026-04-02,223,Data Analyst,Mumbai,791833,1304599,1048216,Amazon,Consulting,120,8,Delhi,Applied
1591,2026-04-02,190,SQL Developer,Delhi,586058,943248,764653,Cognizant,Finance,111,1,Delhi,Shortlisted
1592,2026-04-02,240,Business Analyst,Hyderabad,498109,1234502,866305,Infosys,Finance,87,3,Bangalore,Hired
1593,2026-04-02,130,Data Analyst,Mumbai,529342,1315676,922509,Microsoft,Analytics,77,7,Bangalore,Shortlisted
1594,2026-04-02,29,Data Analyst,Pune,432579,1424995,928787,Amazon,Consulting,32,3,Bangalore,Hired
1595,2026-04-02,105,Business Analyst,Pune,542335,1323584,932959,Deloitte,IT,171,8,Hyderabad,Interview
1596,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,23,5,Hyderabad,Hired
1597,2026-04-02,92,SQL Developer,Hyderabad,770984,1196954,983969,Wipro,Ecommerce,66,8,Hyderabad,Shortlisted
1598,2026-04-02,295,Business Analyst,Pune,672175,1417046,1044610,Amazon,Consulting,193,7,Mumbai,Hired
1599,2026-04-02,144,SQL Developer,Hyderabad,487553,1120369,803961,Amazon,Finance,78,4,Pune,Hired
1600,2026-04-02,225,BI Analyst,Delhi,610104,1294512,952308,Cognizant,Analytics,74,0,Mumbai,Hired
1601,2026-04-02,243,Data Analyst,Bangalore,412064,1124415,768239,Capgemini,Consulting,73,2,Bangalore,Rejected
1602,2026-04-02,287,Business Analyst,Delhi,560709,1072158,816433,Amazon,Consulting,159,3,Pune,Rejected
1603,2026-04-02,269,BI Analyst,Mumbai,630008,1465393,1047700,Amazon,Consulting,189,5,Pune,Rejected
1604,2026-04-02,151,Data Analyst,Bangalore,660145,1034826,847485,Deloitte,Consulting,171,8,Hyderabad,Shortlisted
1605,2026-04-02,257,Data Scientist,Mumbai,633847,1215753,924800,Capgemini,IT,3,7,Bangalore,Shortlisted
1606,2026-04-02,192,BI Analyst,Mumbai,700404,1351325,1025864,Amazon,Finance,184,0,Delhi,Rejected
1607,2026-04-02,263,Data Scientist,Mumbai,706006,1198665,952335,Deloitte,Ecommerce,104,3,Delhi,Rejected
1608,2026-04-02,218,Data Scientist,Mumbai,652496,1401469,1026982,Deloitte,Analytics,60,5,Mumbai,Shortlisted
1609,2026-04-02,10,SQL Developer,Mumbai,579352,983944,781648,Amazon,Consulting,197,0,Hyderabad,Applied
1610,2026-04-02,265,Business Analyst,Hyderabad,620687,1114614,867650,Cognizant,Ecommerce,69,6,Pune,Shortlisted
1611,2026-04-02,202,SQL Developer,Mumbai,736405,1190016,963210,Accenture,Finance,136,7,Bangalore,Hired
1612,2026-04-02,285,SQL Developer,Bangalore,500423,1379328,939875,Google,Analytics,36,8,Delhi,Rejected
1613,2026-04-02,229,SQL Developer,Delhi,757945,1275867,1016906,Google,Analytics,164,4,Bangalore,Shortlisted
1614,2026-04-02,148,BI Analyst,Pune,457789,1404810,931299,Amazon,Consulting,148,5,Delhi,Rejected
1615,2026-04-02,5,Data Scientist,Hyderabad,788025,1045254,916639,Deloitte,Consulting,126,3,Delhi,Shortlisted
1616,2026-04-02,299,Data Scientist,Delhi,777910,1197135,987522,Google,Analytics,48,8,Bangalore,Interview
1617,2026-04-02,183,BI Analyst,Bangalore,591304,940312,765808,Accenture,Analytics,77,7,Bangalore,Shortlisted
1618,2026-04-02,238,SQL Developer,Pune,710081,1463324,1086702,Cognizant,Finance,154,2,Pune,Shortlisted
1619,2026-04-02,245,Business Analyst,Mumbai,550988,908123,729555,Cognizant,Analytics,175,8,Delhi,Rejected
1620,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,53,1,Mumbai,Shortlisted
1621,2026-04-02,47,SQL Developer,Pune,565994,1334515,950254,Deloitte,Consulting,94,1,Delhi,Interview
1622,2026-04-02,105,Business Analyst,Pune,542335,1323584,932959,Deloitte,IT,154,2,Pune,Shortlisted
1623,2026-04-02,294,Business Analyst,Delhi,444370,1155528,799949,Google,Ecommerce,76,3,Hyderabad,Shortlisted
1624,2026-04-02,172,BI Analyst,Pune,655484,1058850,857167,Accenture,Finance,37,6,Hyderabad,Interview
1625,2026-04-02,267,SQL Developer,Bangalore,711816,909357,810586,Accenture,Consulting,37,6,Hyderabad,Interview
1626,2026-04-02,297,BI Analyst,Delhi,499640,1493951,996795,Deloitte,Ecommerce,102,7,Bangalore,Hired
1627,2026-04-02,52,Business Analyst,Pune,750459,1107016,928737,Amazon,Finance,118,2,Pune,Applied
1628,2026-04-02,215,Business Analyst,Hyderabad,789684,1351614,1070649,Amazon,Consulting,61,6,Delhi,Applied
1629,2026-04-02,170,SQL Developer,Pune,715977,1134134,925055,Amazon,Consulting,199,5,Mumbai,Hired
1630,2026-04-02,37,BI Analyst,Delhi,486510,1415577,951043,Amazon,IT,56,6,Bangalore,Interview
1631,2026-04-02,119,Data Analyst,Bangalore,598473,1422851,1010662,Microsoft,Consulting,18,3,Bangalore,Interview
1632,2026-04-02,259,Data Scientist,Mumbai,627474,1488672,1058073,Infosys,Analytics,106,3,Bangalore,Hired
1633,2026-04-02,71,Data Analyst,Bangalore,771360,1346160,1058760,Cognizant,Finance,7,7,Mumbai,Hired
1634,2026-04-02,205,Business Analyst,Mumbai,763104,1033518,898311,Cognizant,IT,113,3,Bangalore,Rejected
1635,2026-04-02,193,Business Analyst,Pune,623207,1399283,1011245,Deloitte,IT,34,0,Pune,Interview
1636,2026-04-02,284,SQL Developer,Hyderabad,748371,1162406,955388,Amazon,Finance,184,0,Delhi,Hired
1637,2026-04-02,65,BI Analyst,Mumbai,498944,1485510,992227,Deloitte,IT,152,5,Mumbai,Applied
1638,2026-04-02,21,BI Analyst,Bangalore,512366,1413170,962768,Wipro,Ecommerce,135,7,Delhi,Applied
1639,2026-04-02,6,BI Analyst,Mumbai,480261,1300706,890483,Deloitte,IT,167,8,Pune,Applied
1640,2026-04-02,283,Business Analyst,Delhi,749895,1050191,900043,Infosys,Consulting,43,2,Hyderabad,Hired
1641,2026-04-02,158,Data Analyst,Bangalore,458883,1399236,929059,Cognizant,Ecommerce,65,1,Delhi,Hired
1642,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,67,7,Pune,Applied
1643,2026-04-02,140,BI Analyst,Mumbai,611352,1302450,956901,Cognizant,Consulting,140,3,Pune,Shortlisted
1644,2026-04-02,50,Data Scientist,Bangalore,780866,1218362,999614,Amazon,Finance,26,6,Delhi,Interview
1645,2026-04-02,68,Business Analyst,Hyderabad,565325,985185,775255,Cognizant,Analytics,198,4,Pune,Shortlisted
1646,2026-04-02,82,Business Analyst,Bangalore,465323,997936,731629,Deloitte,Analytics,47,2,Pune,Applied
1647,2026-04-02,275,Data Scientist,Mumbai,700667,1395937,1048302,Wipro,Ecommerce,53,1,Mumbai,Rejected
1648,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,44,7,Bangalore,Hired
1649,2026-04-02,256,Data Analyst,Hyderabad,401063,1277457,839260,Deloitte,Consulting,36,8,Delhi,Interview
1650,2026-04-02,59,BI Analyst,Hyderabad,428263,1307712,867987,Google,Analytics,130,7,Pune,Interview
1651,2026-04-02,252,Data Scientist,Bangalore,742994,1111550,927272,Accenture,Analytics,101,3,Hyderabad,Rejected
1652,2026-04-02,240,Business Analyst,Hyderabad,498109,1234502,866305,Infosys,Finance,64,7,Hyderabad,Hired
1653,2026-04-02,3,BI Analyst,Delhi,501993,1083999,792996,Amazon,Consulting,18,3,Bangalore,Interview
1654,2026-04-02,33,Data Scientist,Hyderabad,504854,1077324,791089,Cognizant,IT,35,1,Bangalore,Applied
1655,2026-04-02,90,BI Analyst,Bangalore,508776,1272808,890792,Amazon,IT,173,5,Bangalore,Applied
1656,2026-04-02,245,Business Analyst,Mumbai,550988,908123,729555,Cognizant,Analytics,191,3,Pune,Hired
1657,2026-04-02,192,BI Analyst,Mumbai,700404,1351325,1025864,Amazon,Finance,20,2,Mumbai,Applied
1658,2026-04-02,92,SQL Developer,Hyderabad,770984,1196954,983969,Wipro,Ecommerce,89,1,Pune,Applied
1659,2026-04-02,50,Data Scientist,Bangalore,780866,1218362,999614,Amazon,Finance,186,6,Pune,Interview
1660,2026-04-02,109,SQL Developer,Hyderabad,417233,997180,707206,Wipro,Ecommerce,82,3,Bangalore,Rejected
1661,2026-04-02,277,BI Analyst,Hyderabad,749670,1316163,1032916,Google,IT,15,1,Mumbai,Applied
1662,2026-04-02,147,Business Analyst,Mumbai,442631,1233717,838174,Amazon,Finance,140,3,Pune,Shortlisted
1663,2026-04-02,74,Business Analyst,Pune,451252,900816,676034,Microsoft,Consulting,153,4,Hyderabad,Rejected
1664,2026-04-02,138,BI Analyst,Hyderabad,617034,1373545,995289,Cognizant,Consulting,60,5,Mumbai,Hired
1665,2026-04-02,3,BI Analyst,Delhi,501993,1083999,792996,Amazon,Consulting,56,6,Bangalore,Hired
1666,2026-04-02,47,SQL Developer,Pune,565994,1334515,950254,Deloitte,Consulting,58,6,Mumbai,Applied
1667,2026-04-02,257,Data Scientist,Mumbai,633847,1215753,924800,Capgemini,IT,33,7,Pune,Interview
1668,2026-04-02,147,Business Analyst,Mumbai,442631,1233717,838174,Amazon,Finance,35,1,Bangalore,Hired
1669,2026-04-02,10,SQL Developer,Mumbai,579352,983944,781648,Amazon,Consulting,98,4,Hyderabad,Hired
1670,2026-04-02,203,Data Scientist,Mumbai,797699,1151911,974805,Accenture,Analytics,126,3,Delhi,Shortlisted
1671,2026-04-02,142,Data Scientist,Mumbai,790213,1331157,1060685,Cognizant,Ecommerce,66,8,Hyderabad,Applied
1672,2026-04-02,286,Data Scientist,Pune,616667,1027720,822193,Capgemini,Consulting,26,6,Delhi,Hired
1673,2026-04-02,117,Business Analyst,Pune,505309,1071286,788297,Amazon,Consulting,128,7,Mumbai,Interview
1674,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,142,0,Pune,Hired
1675,2026-04-02,167,Data Analyst,Mumbai,454236,961762,707999,Cognizant,Consulting,31,8,Pune,Rejected
1676,2026-04-02,251,Data Analyst,Delhi,489142,1390432,939787,Deloitte,Analytics,198,4,Pune,Hired
1677,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,82,3,Bangalore,Shortlisted
1678,2026-04-02,267,SQL Developer,Bangalore,711816,909357,810586,Accenture,Consulting,176,4,Hyderabad,Rejected
1679,2026-04-02,222,BI Analyst,Mumbai,449878,1411510,930694,Amazon,IT,72,7,Hyderabad,Rejected
1680,2026-04-02,176,BI Analyst,Delhi,674866,1068426,871646,Amazon,IT,167,8,Pune,Interview
1681,2026-04-02,176,BI Analyst,Delhi,674866,1068426,871646,Amazon,IT,14,7,Pune,Interview
1682,2026-04-02,53,Business Analyst,Bangalore,592460,1353517,972988,Amazon,Consulting,83,7,Delhi,Hired
1683,2026-04-02,275,Data Scientist,Mumbai,700667,1395937,1048302,Wipro,Ecommerce,178,5,Bangalore,Applied
1684,2026-04-02,94,SQL Developer,Pune,561377,1025145,793261,Microsoft,Consulting,134,1,Delhi,Rejected
1685,2026-04-02,85,Data Scientist,Pune,582960,965336,774148,Cognizant,Consulting,169,2,Hyderabad,Shortlisted
1686,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,98,4,Hyderabad,Interview
1687,2026-04-02,144,SQL Developer,Hyderabad,487553,1120369,803961,Amazon,Finance,14,7,Pune,Rejected
1688,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,8,1,Mumbai,Hired
1689,2026-04-02,88,Data Analyst,Pune,751545,1301892,1026718,Infosys,Analytics,26,6,Delhi,Applied
1690,2026-04-02,72,SQL Developer,Hyderabad,780319,1046452,913385,Microsoft,Analytics,140,3,Pune,Shortlisted
1691,2026-04-02,216,Data Scientist,Delhi,482174,963084,722629,Infosys,Finance,48,8,Bangalore,Hired
1692,2026-04-02,243,Data Analyst,Bangalore,412064,1124415,768239,Capgemini,Consulting,94,1,Delhi,Rejected
1693,2026-04-02,5,Data Scientist,Hyderabad,788025,1045254,916639,Deloitte,Consulting,181,4,Mumbai,Rejected
1694,2026-04-02,263,Data Scientist,Mumbai,706006,1198665,952335,Deloitte,Ecommerce,70,3,Bangalore,Applied
1695,2026-04-02,298,Data Scientist,Hyderabad,530931,1422867,976899,Cognizant,Consulting,194,1,Hyderabad,Shortlisted
1696,2026-04-02,3,BI Analyst,Delhi,501993,1083999,792996,Amazon,Consulting,135,7,Delhi,Applied
1697,2026-04-02,136,Business Analyst,Pune,769479,1408027,1088753,Capgemini,Consulting,115,2,Mumbai,Hired
1698,2026-04-02,14,Business Analyst,Delhi,519939,958940,739439,Microsoft,Analytics,181,4,Mumbai,Applied
1699,2026-04-02,54,Data Analyst,Delhi,528273,1462333,995303,Cognizant,IT,104,3,Delhi,Applied
1700,2026-04-02,209,Business Analyst,Bangalore,694373,1012451,853412,Amazon,Finance,93,4,Mumbai,Interview
1701,2026-04-02,266,Business Analyst,Bangalore,675121,911548,793334,Deloitte,Consulting,132,2,Hyderabad,Rejected
1702,2026-04-02,284,SQL Developer,Hyderabad,748371,1162406,955388,Amazon,Finance,44,7,Bangalore,Shortlisted
1703,2026-04-02,32,BI Analyst,Hyderabad,743686,1373954,1058820,Deloitte,Consulting,91,7,Delhi,Rejected
1704,2026-04-02,99,Business Analyst,Delhi,651674,1312895,982284,Cognizant,Finance,128,7,Mumbai,Shortlisted
1705,2026-04-02,201,Business Analyst,Pune,697053,1228551,962802,Deloitte,Consulting,110,4,Delhi,Applied
1706,2026-04-02,207,Business Analyst,Pune,629487,1424459,1026973,Accenture,Consulting,176,4,Hyderabad,Rejected
1707,2026-04-02,168,SQL Developer,Pune,694811,1208931,951871,Cognizant,Consulting,73,2,Bangalore,Applied
1708,2026-04-02,136,Business Analyst,Pune,769479,1408027,1088753,Capgemini,Consulting,58,6,Mumbai,Rejected
1709,2026-04-02,233,BI Analyst,Mumbai,687169,1125541,906355,Cognizant,Analytics,28,1,Pune,Hired
1710,2026-04-02,178,Data Scientist,Hyderabad,567992,1413136,990564,Deloitte,IT,146,8,Mumbai,Hired
1711,2026-04-02,204,Data Analyst,Hyderabad,482671,1447579,965125,Cognizant,Analytics,7,7,Mumbai,Rejected
1712,2026-04-02,257,Data Scientist,Mumbai,633847,1215753,924800,Capgemini,IT,30,2,Mumbai,Applied
1713,2026-04-02,164,Data Scientist,Mumbai,446237,1117791,782014,Infosys,Consulting,84,6,Hyderabad,Hired
1714,2026-04-02,74,Business Analyst,Pune,451252,900816,676034,Microsoft,Consulting,68,8,Hyderabad,Hired
1715,2026-04-02,258,Business Analyst,Hyderabad,433850,1233294,833572,Cognizant,Consulting,3,7,Bangalore,Rejected
1716,2026-04-02,169,Business Analyst,Pune,501577,970692,736134,Cognizant,IT,138,0,Hyderabad,Rejected
1717,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,135,7,Delhi,Hired
1718,2026-04-02,222,BI Analyst,Mumbai,449878,1411510,930694,Amazon,IT,141,4,Mumbai,Shortlisted
1719,2026-04-02,4,BI Analyst,Hyderabad,693010,1187770,940390,Capgemini,Consulting,198,4,Pune,Rejected
1720,2026-04-02,35,SQL Developer,Bangalore,626784,1182547,904665,Capgemini,Consulting,177,1,Hyderabad,Shortlisted
1721,2026-04-02,18,BI Analyst,Pune,435623,1094956,765289,Capgemini,IT,60,5,Mumbai,Interview
1722,2026-04-02,98,Data Scientist,Hyderabad,703267,1034219,868743,Google,Ecommerce,18,3,Bangalore,Shortlisted
1723,2026-04-02,128,SQL Developer,Mumbai,681975,1275684,978829,Capgemini,Consulting,160,4,Hyderabad,Rejected
1724,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,104,3,Delhi,Applied
1725,2026-04-02,163,SQL Developer,Hyderabad,741986,1339995,1040990,Deloitte,Analytics,88,4,Mumbai,Hired
1726,2026-04-02,191,Business Analyst,Mumbai,717234,1235618,976426,Capgemini,Consulting,95,7,Mumbai,Applied
1727,2026-04-02,206,BI Analyst,Pune,671584,1102441,887012,Amazon,Consulting,171,8,Hyderabad,Hired
1728,2026-04-02,176,BI Analyst,Delhi,674866,1068426,871646,Amazon,IT,11,6,Hyderabad,Rejected
1729,2026-04-02,81,Data Analyst,Hyderabad,616834,1410691,1013762,Microsoft,Analytics,138,0,Hyderabad,Hired
1730,2026-04-02,213,Data Analyst,Hyderabad,705092,1228883,966987,Infosys,Analytics,34,0,Pune,Rejected
1731,2026-04-02,57,SQL Developer,Bangalore,743009,1343067,1043038,Deloitte,Consulting,41,5,Delhi,Interview
1732,2026-04-02,57,SQL Developer,Bangalore,743009,1343067,1043038,Deloitte,Consulting,42,3,Delhi,Shortlisted
1733,2026-04-02,289,Data Analyst,Bangalore,759341,1211586,985463,Accenture,Analytics,33,7,Pune,Hired
1734,2026-04-02,189,Data Analyst,Bangalore,414896,1345115,880005,Cognizant,Finance,101,3,Hyderabad,Rejected
1735,2026-04-02,70,Data Scientist,Mumbai,756268,1068438,912353,Accenture,Finance,123,5,Pune,Applied
1736,2026-04-02,291,Data Scientist,Mumbai,794374,1258147,1026260,Capgemini,IT,149,0,Mumbai,Shortlisted
1737,2026-04-02,47,SQL Developer,Pune,565994,1334515,950254,Deloitte,Consulting,77,7,Bangalore,Interview
1738,2026-04-02,134,Business Analyst,Pune,758166,1464420,1111293,Infosys,Consulting,181,4,Mumbai,Interview
1739,2026-04-02,203,Data Scientist,Mumbai,797699,1151911,974805,Accenture,Analytics,78,4,Pune,Rejected
1740,2026-04-02,279,BI Analyst,Delhi,403222,907212,655217,Amazon,Consulting,142,0,Pune,Hired
1741,2026-04-02,154,SQL Developer,Bangalore,725607,940473,833040,Amazon,IT,59,0,Bangalore,Rejected
1742,2026-04-02,248,SQL Developer,Delhi,650416,1396489,1023452,Cognizant,Ecommerce,172,5,Pune,Hired
1743,2026-04-02,256,Data Analyst,Hyderabad,401063,1277457,839260,Deloitte,Consulting,186,6,Pune,Rejected
1744,2026-04-02,67,Data Scientist,Mumbai,674620,1224631,949625,Microsoft,Consulting,83,7,Delhi,Interview
1745,2026-04-02,244,Business Analyst,Hyderabad,489776,1103602,796689,Capgemini,IT,177,1,Hyderabad,Applied
1746,2026-04-02,152,Data Analyst,Mumbai,671616,1318263,994939,Cognizant,Analytics,21,6,Hyderabad,Interview
1747,2026-04-02,72,SQL Developer,Hyderabad,780319,1046452,913385,Microsoft,Analytics,81,2,Hyderabad,Rejected
1748,2026-04-02,283,Business Analyst,Delhi,749895,1050191,900043,Infosys,Consulting,117,1,Bangalore,Shortlisted
1749,2026-04-02,285,SQL Developer,Bangalore,500423,1379328,939875,Google,Analytics,147,1,Bangalore,Hired
1750,2026-04-02,218,Data Scientist,Mumbai,652496,1401469,1026982,Deloitte,Analytics,73,2,Bangalore,Interview
1751,2026-04-02,221,Data Scientist,Delhi,596876,1266422,931649,Cognizant,Ecommerce,189,5,Pune,Applied
1752,2026-04-02,5,Data Scientist,Hyderabad,788025,1045254,916639,Deloitte,Consulting,138,0,Hyderabad,Shortlisted
1753,2026-04-02,292,Data Analyst,Hyderabad,538399,1104160,821279,Google,IT,118,2,Pune,Hired
1754,2026-04-02,262,SQL Developer,Mumbai,545056,1034169,789612,Cognizant,Analytics,121,5,Delhi,Interview
1755,2026-04-02,268,Data Scientist,Pune,769836,1432173,1101004,Capgemini,Consulting,131,7,Hyderabad,Applied
1756,2026-04-02,152,Data Analyst,Mumbai,671616,1318263,994939,Cognizant,Analytics,111,1,Delhi,Applied
1757,2026-04-02,182,Data Analyst,Delhi,746619,1393572,1070095,Amazon,Finance,89,1,Pune,Shortlisted
1758,2026-04-02,265,Business Analyst,Hyderabad,620687,1114614,867650,Cognizant,Ecommerce,78,4,Pune,Interview
1759,2026-04-02,191,Business Analyst,Mumbai,717234,1235618,976426,Capgemini,Consulting,143,3,Mumbai,Applied
1760,2026-04-02,213,Data Analyst,Hyderabad,705092,1228883,966987,Infosys,Analytics,81,2,Hyderabad,Applied
1761,2026-04-02,97,SQL Developer,Pune,680632,1366685,1023658,Deloitte,Consulting,25,2,Delhi,Hired
1762,2026-04-02,28,Data Analyst,Bangalore,619424,1120642,870033,Infosys,Finance,46,7,Bangalore,Applied
1763,2026-04-02,12,SQL Developer,Hyderabad,690328,1052327,871327,Cognizant,Analytics,142,0,Pune,Hired
1764,2026-04-02,225,BI Analyst,Delhi,610104,1294512,952308,Cognizant,Analytics,163,0,Delhi,Rejected
1765,2026-04-02,77,SQL Developer,Bangalore,650466,906187,778326,Cognizant,Analytics,178,5,Bangalore,Applied
1766,2026-04-02,146,Data Scientist,Mumbai,464228,1015030,739629,Google,Analytics,35,1,Bangalore,Shortlisted
1767,2026-04-02,298,Data Scientist,Hyderabad,530931,1422867,976899,Cognizant,Consulting,72,7,Hyderabad,Rejected
1768,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,137,1,Delhi,Interview
1769,2026-04-02,41,Data Analyst,Hyderabad,573119,1166497,869808,Cognizant,Consulting,11,6,Hyderabad,Rejected
1770,2026-04-02,132,Data Analyst,Hyderabad,727845,1541403,1134624,Cognizant,Finance,160,4,Hyderabad,Shortlisted
1771,2026-04-02,293,Data Scientist,Pune,431962,954994,693478,Microsoft,Analytics,116,8,Delhi,Rejected
1772,2026-04-02,249,BI Analyst,Pune,494397,1388327,941362,Accenture,Analytics,60,5,Mumbai,Hired
1773,2026-04-02,68,Business Analyst,Hyderabad,565325,985185,775255,Cognizant,Analytics,27,3,Hyderabad,Shortlisted
1774,2026-04-02,91,SQL Developer,Mumbai,523968,1046928,785448,Amazon,IT,158,8,Hyderabad,Applied
1775,2026-04-02,161,Business Analyst,Bangalore,481301,1065260,773280,Cognizant,Finance,40,7,Delhi,Shortlisted
1776,2026-04-02,93,Data Scientist,Bangalore,416825,1030299,723562,Deloitte,Analytics,92,4,Pune,Rejected
